"","fecha","zona","sexo","registro","mes","año","month"
"4875",2020-09-23,"AVGM","Hombres",2,"2020-09","2020","Septiembre"
"4876",2020-09-24,"AVGM","Hombres",0,"2020-09","2020","Septiembre"
"4877",2020-09-24,"Puerto Vallarta","Hombres",1,"2020-09","2020","Septiembre"
"4878",2020-09-24,"Estado de Jalisco","Hombres",3,"2020-09","2020","Septiembre"
"4879",2020-09-25,"Puerto Vallarta","Hombres",0,"2020-09","2020","Septiembre"
"4880",2020-09-25,"Estado de Jalisco","Hombres",3,"2020-09","2020","Septiembre"
"4881",2020-09-25,"AVGM","Hombres",3,"2020-09","2020","Septiembre"
"4882",2020-09-26,"Puerto Vallarta","Hombres",0,"2020-09","2020","Septiembre"
"4883",2020-09-26,"AVGM","Hombres",1,"2020-09","2020","Septiembre"
"4884",2020-09-26,"Estado de Jalisco","Hombres",3,"2020-09","2020","Septiembre"
"4885",2020-09-27,"Puerto Vallarta","Hombres",0,"2020-09","2020","Septiembre"
"4886",2020-09-27,"Estado de Jalisco","Hombres",1,"2020-09","2020","Septiembre"
"4887",2020-09-27,"AVGM","Hombres",1,"2020-09","2020","Septiembre"
"4888",2020-09-28,"Puerto Vallarta","Hombres",0,"2020-09","2020","Septiembre"
"4889",2020-09-28,"Estado de Jalisco","Hombres",1,"2020-09","2020","Septiembre"
"4890",2020-09-28,"AVGM","Hombres",1,"2020-09","2020","Septiembre"
"4891",2020-09-29,"Puerto Vallarta","Hombres",0,"2020-09","2020","Septiembre"
"4892",2020-09-29,"Estado de Jalisco","Hombres",1,"2020-09","2020","Septiembre"
"4893",2020-09-29,"AVGM","Hombres",1,"2020-09","2020","Septiembre"
"4894",2020-09-30,"Puerto Vallarta","Hombres",0,"2020-09","2020","Septiembre"
"4895",2020-09-30,"AVGM","Hombres",1,"2020-09","2020","Septiembre"
"4896",2020-09-30,"Estado de Jalisco","Hombres",3,"2020-09","2020","Septiembre"
"4897",2020-10-01,"Puerto Vallarta","Hombres",0,"2020-10","2020","Octubre"
"4898",2020-10-01,"AVGM","Hombres",2,"2020-10","2020","Octubre"
"4899",2020-10-01,"Estado de Jalisco","Hombres",3,"2020-10","2020","Octubre"
"4900",2020-10-02,"Puerto Vallarta","Hombres",0,"2020-10","2020","Octubre"
"4901",2020-10-02,"AVGM","Hombres",1,"2020-10","2020","Octubre"
"4902",2020-10-02,"Estado de Jalisco","Hombres",3,"2020-10","2020","Octubre"
"4903",2020-10-03,"Puerto Vallarta","Hombres",0,"2020-10","2020","Octubre"
"4904",2020-10-03,"Estado de Jalisco","Hombres",1,"2020-10","2020","Octubre"
"4905",2020-10-03,"AVGM","Hombres",1,"2020-10","2020","Octubre"
"4906",2020-10-04,"Puerto Vallarta","Hombres",0,"2020-10","2020","Octubre"
"4907",2020-10-04,"Estado de Jalisco","Hombres",2,"2020-10","2020","Octubre"
"4908",2020-10-04,"AVGM","Hombres",2,"2020-10","2020","Octubre"
"4909",2020-10-05,"AVGM","Hombres",1,"2020-10","2020","Octubre"
"4910",2020-10-05,"Puerto Vallarta","Hombres",1,"2020-10","2020","Octubre"
"4911",2020-10-05,"Estado de Jalisco","Hombres",2,"2020-10","2020","Octubre"
"4912",2020-10-06,"Puerto Vallarta","Hombres",1,"2020-10","2020","Octubre"
"4913",2020-10-06,"AVGM","Hombres",6,"2020-10","2020","Octubre"
"4914",2020-10-06,"Estado de Jalisco","Hombres",7,"2020-10","2020","Octubre"
"4915",2020-10-07,"AVGM","Hombres",0,"2020-10","2020","Octubre"
"4916",2020-10-07,"Estado de Jalisco","Hombres",2,"2020-10","2020","Octubre"
"4917",2020-10-07,"Puerto Vallarta","Hombres",2,"2020-10","2020","Octubre"
"4918",2020-10-08,"Estado de Jalisco","Hombres",0,"2020-10","2020","Octubre"
"4919",2020-10-08,"AVGM","Hombres",0,"2020-10","2020","Octubre"
"4920",2020-10-08,"Puerto Vallarta","Hombres",0,"2020-10","2020","Octubre"
"4921",2020-10-09,"Puerto Vallarta","Hombres",0,"2020-10","2020","Octubre"
"4922",2020-10-09,"Estado de Jalisco","Hombres",3,"2020-10","2020","Octubre"
"4923",2020-10-09,"AVGM","Hombres",3,"2020-10","2020","Octubre"
"4924",2020-10-10,"Puerto Vallarta","Hombres",0,"2020-10","2020","Octubre"
"4925",2020-10-10,"AVGM","Hombres",1,"2020-10","2020","Octubre"
"4926",2020-10-10,"Estado de Jalisco","Hombres",2,"2020-10","2020","Octubre"
"4927",2020-10-11,"Puerto Vallarta","Hombres",0,"2020-10","2020","Octubre"
"4928",2020-10-11,"Estado de Jalisco","Hombres",2,"2020-10","2020","Octubre"
"4929",2020-10-11,"AVGM","Hombres",2,"2020-10","2020","Octubre"
"4930",2020-10-12,"Puerto Vallarta","Hombres",0,"2020-10","2020","Octubre"
"4931",2020-10-12,"Estado de Jalisco","Hombres",1,"2020-10","2020","Octubre"
"4932",2020-10-12,"AVGM","Hombres",1,"2020-10","2020","Octubre"
"4933",2020-10-13,"Puerto Vallarta","Hombres",2,"2020-10","2020","Octubre"
"4934",2020-10-13,"AVGM","Hombres",3,"2020-10","2020","Octubre"
"4935",2020-10-13,"Estado de Jalisco","Hombres",5,"2020-10","2020","Octubre"
"4936",2020-10-14,"Puerto Vallarta","Hombres",0,"2020-10","2020","Octubre"
"4937",2020-10-14,"Estado de Jalisco","Hombres",1,"2020-10","2020","Octubre"
"4938",2020-10-14,"AVGM","Hombres",1,"2020-10","2020","Octubre"
"4939",2020-10-15,"Puerto Vallarta","Hombres",0,"2020-10","2020","Octubre"
"4940",2020-10-15,"AVGM","Hombres",4,"2020-10","2020","Octubre"
"4941",2020-10-15,"Estado de Jalisco","Hombres",7,"2020-10","2020","Octubre"
"4942",2020-10-16,"Puerto Vallarta","Hombres",0,"2020-10","2020","Octubre"
"4943",2020-10-16,"Estado de Jalisco","Hombres",2,"2020-10","2020","Octubre"
"4944",2020-10-16,"AVGM","Hombres",2,"2020-10","2020","Octubre"
"4945",2020-10-17,"Puerto Vallarta","Hombres",0,"2020-10","2020","Octubre"
"4946",2020-10-17,"Estado de Jalisco","Hombres",1,"2020-10","2020","Octubre"
"4947",2020-10-17,"AVGM","Hombres",1,"2020-10","2020","Octubre"
"4948",2020-10-18,"Puerto Vallarta","Hombres",0,"2020-10","2020","Octubre"
"4949",2020-10-18,"Estado de Jalisco","Hombres",1,"2020-10","2020","Octubre"
"4950",2020-10-18,"AVGM","Hombres",1,"2020-10","2020","Octubre"
"4951",2020-10-19,"Puerto Vallarta","Hombres",1,"2020-10","2020","Octubre"
"4952",2020-10-19,"AVGM","Hombres",5,"2020-10","2020","Octubre"
"4953",2020-10-19,"Estado de Jalisco","Hombres",6,"2020-10","2020","Octubre"
"4954",2020-10-20,"Puerto Vallarta","Hombres",0,"2020-10","2020","Octubre"
"4955",2020-10-20,"Estado de Jalisco","Hombres",1,"2020-10","2020","Octubre"
"4956",2020-10-20,"AVGM","Hombres",1,"2020-10","2020","Octubre"
"4957",2020-10-21,"Puerto Vallarta","Hombres",1,"2020-10","2020","Octubre"
"4958",2020-10-21,"AVGM","Hombres",5,"2020-10","2020","Octubre"
"4959",2020-10-21,"Estado de Jalisco","Hombres",6,"2020-10","2020","Octubre"
"4960",2020-10-22,"AVGM","Hombres",1,"2020-10","2020","Octubre"
"4961",2020-10-22,"Puerto Vallarta","Hombres",1,"2020-10","2020","Octubre"
"4962",2020-10-22,"Estado de Jalisco","Hombres",3,"2020-10","2020","Octubre"
"4963",2020-10-23,"Estado de Jalisco","Hombres",0,"2020-10","2020","Octubre"
"4964",2020-10-23,"AVGM","Hombres",0,"2020-10","2020","Octubre"
"4965",2020-10-23,"Puerto Vallarta","Hombres",0,"2020-10","2020","Octubre"
"4966",2020-10-24,"Puerto Vallarta","Hombres",0,"2020-10","2020","Octubre"
"4967",2020-10-24,"Estado de Jalisco","Hombres",1,"2020-10","2020","Octubre"
"4968",2020-10-24,"AVGM","Hombres",1,"2020-10","2020","Octubre"
"4969",2020-10-25,"Puerto Vallarta","Hombres",0,"2020-10","2020","Octubre"
"4970",2020-10-25,"Estado de Jalisco","Hombres",1,"2020-10","2020","Octubre"
"4971",2020-10-25,"AVGM","Hombres",1,"2020-10","2020","Octubre"
"4972",2020-10-26,"Puerto Vallarta","Hombres",1,"2020-10","2020","Octubre"
"4973",2020-10-26,"AVGM","Hombres",4,"2020-10","2020","Octubre"
"4974",2020-10-26,"Estado de Jalisco","Hombres",5,"2020-10","2020","Octubre"
"4975",2020-10-27,"Puerto Vallarta","Hombres",0,"2020-10","2020","Octubre"
"4976",2020-10-27,"Estado de Jalisco","Hombres",3,"2020-10","2020","Octubre"
"4977",2020-10-27,"AVGM","Hombres",3,"2020-10","2020","Octubre"
"4978",2020-10-28,"AVGM","Hombres",1,"2020-10","2020","Octubre"
"4979",2020-10-28,"Puerto Vallarta","Hombres",1,"2020-10","2020","Octubre"
"4980",2020-10-28,"Estado de Jalisco","Hombres",3,"2020-10","2020","Octubre"
"4981",2020-10-29,"Puerto Vallarta","Hombres",1,"2020-10","2020","Octubre"
"4982",2020-10-29,"AVGM","Hombres",3,"2020-10","2020","Octubre"
"4983",2020-10-29,"Estado de Jalisco","Hombres",5,"2020-10","2020","Octubre"
"4984",2020-10-30,"Puerto Vallarta","Hombres",0,"2020-10","2020","Octubre"
"4985",2020-10-30,"Estado de Jalisco","Hombres",1,"2020-10","2020","Octubre"
"4986",2020-10-30,"AVGM","Hombres",1,"2020-10","2020","Octubre"
"4987",2020-10-31,"Estado de Jalisco","Hombres",0,"2020-10","2020","Octubre"
"4988",2020-10-31,"AVGM","Hombres",0,"2020-10","2020","Octubre"
"4989",2020-10-31,"Puerto Vallarta","Hombres",0,"2020-10","2020","Octubre"
"4990",2020-11-01,"Estado de Jalisco","Hombres",0,"2020-11","2020","Noviembre"
"4991",2020-11-01,"AVGM","Hombres",0,"2020-11","2020","Noviembre"
"4992",2020-11-01,"Puerto Vallarta","Hombres",0,"2020-11","2020","Noviembre"
"4993",2020-11-02,"Puerto Vallarta","Hombres",0,"2020-11","2020","Noviembre"
"4994",2020-11-02,"Estado de Jalisco","Hombres",1,"2020-11","2020","Noviembre"
"4995",2020-11-02,"AVGM","Hombres",1,"2020-11","2020","Noviembre"
"4996",2020-11-03,"AVGM","Hombres",0,"2020-11","2020","Noviembre"
"4997",2020-11-03,"Puerto Vallarta","Hombres",0,"2020-11","2020","Noviembre"
"4998",2020-11-03,"Estado de Jalisco","Hombres",1,"2020-11","2020","Noviembre"
"4999",2020-11-04,"AVGM","Hombres",0,"2020-11","2020","Noviembre"
"5000",2020-11-04,"Puerto Vallarta","Hombres",0,"2020-11","2020","Noviembre"
"5001",2020-11-04,"Estado de Jalisco","Hombres",2,"2020-11","2020","Noviembre"
"5002",2020-11-05,"Puerto Vallarta","Hombres",0,"2020-11","2020","Noviembre"
"5003",2020-11-05,"Estado de Jalisco","Hombres",4,"2020-11","2020","Noviembre"
"5004",2020-11-05,"AVGM","Hombres",4,"2020-11","2020","Noviembre"
"5005",2020-11-06,"AVGM","Hombres",0,"2020-11","2020","Noviembre"
"5006",2020-11-06,"Estado de Jalisco","Hombres",1,"2020-11","2020","Noviembre"
"5007",2020-11-06,"Puerto Vallarta","Hombres",1,"2020-11","2020","Noviembre"
"5008",2020-11-07,"Estado de Jalisco","Hombres",0,"2020-11","2020","Noviembre"
"5009",2020-11-07,"AVGM","Hombres",0,"2020-11","2020","Noviembre"
"5010",2020-11-07,"Puerto Vallarta","Hombres",0,"2020-11","2020","Noviembre"
"5011",2020-11-08,"Puerto Vallarta","Hombres",0,"2020-11","2020","Noviembre"
"5012",2020-11-08,"Estado de Jalisco","Hombres",1,"2020-11","2020","Noviembre"
"5013",2020-11-08,"AVGM","Hombres",1,"2020-11","2020","Noviembre"
"5014",2020-11-09,"Puerto Vallarta","Hombres",0,"2020-11","2020","Noviembre"
"5015",2020-11-09,"Estado de Jalisco","Hombres",1,"2020-11","2020","Noviembre"
"5016",2020-11-09,"AVGM","Hombres",2,"2020-11","2020","Noviembre"
"5017",2020-11-10,"Puerto Vallarta","Hombres",1,"2020-11","2020","Noviembre"
"5018",2020-11-10,"AVGM","Hombres",2,"2020-11","2020","Noviembre"
"5019",2020-11-10,"Estado de Jalisco","Hombres",3,"2020-11","2020","Noviembre"
"5020",2020-11-11,"AVGM","Hombres",0,"2020-11","2020","Noviembre"
"5021",2020-11-11,"Estado de Jalisco","Hombres",1,"2020-11","2020","Noviembre"
"5022",2020-11-11,"Puerto Vallarta","Hombres",1,"2020-11","2020","Noviembre"
"5023",2020-11-12,"AVGM","Hombres",0,"2020-11","2020","Noviembre"
"5024",2020-11-12,"Estado de Jalisco","Hombres",1,"2020-11","2020","Noviembre"
"5025",2020-11-12,"Puerto Vallarta","Hombres",1,"2020-11","2020","Noviembre"
"5026",2020-11-13,"AVGM","Hombres",1,"2020-11","2020","Noviembre"
"5027",2020-11-13,"Puerto Vallarta","Hombres",1,"2020-11","2020","Noviembre"
"5028",2020-11-13,"Estado de Jalisco","Hombres",3,"2020-11","2020","Noviembre"
"5029",2020-11-14,"Estado de Jalisco","Hombres",0,"2020-11","2020","Noviembre"
"5030",2020-11-14,"AVGM","Hombres",0,"2020-11","2020","Noviembre"
"5031",2020-11-14,"Puerto Vallarta","Hombres",0,"2020-11","2020","Noviembre"
"5032",2020-11-15,"Estado de Jalisco","Hombres",0,"2020-11","2020","Noviembre"
"5033",2020-11-15,"AVGM","Hombres",0,"2020-11","2020","Noviembre"
"5034",2020-11-15,"Puerto Vallarta","Hombres",0,"2020-11","2020","Noviembre"
"5035",2020-11-16,"Puerto Vallarta","Hombres",0,"2020-11","2020","Noviembre"
"5036",2020-11-16,"Estado de Jalisco","Hombres",2,"2020-11","2020","Noviembre"
"5037",2020-11-16,"AVGM","Hombres",2,"2020-11","2020","Noviembre"
"5038",2020-11-17,"Estado de Jalisco","Hombres",0,"2020-11","2020","Noviembre"
"5039",2020-11-17,"AVGM","Hombres",0,"2020-11","2020","Noviembre"
"5040",2020-11-17,"Puerto Vallarta","Hombres",0,"2020-11","2020","Noviembre"
"5041",2020-11-18,"AVGM","Hombres",1,"2020-11","2020","Noviembre"
"5042",2020-11-18,"Puerto Vallarta","Hombres",1,"2020-11","2020","Noviembre"
"5043",2020-11-18,"Estado de Jalisco","Hombres",2,"2020-11","2020","Noviembre"
"5044",2020-11-19,"AVGM","Hombres",0,"2020-11","2020","Noviembre"
"5045",2020-11-19,"Puerto Vallarta","Hombres",0,"2020-11","2020","Noviembre"
"5046",2020-11-19,"Estado de Jalisco","Hombres",2,"2020-11","2020","Noviembre"
"5047",2020-11-20,"Estado de Jalisco","Hombres",0,"2020-11","2020","Noviembre"
"5048",2020-11-20,"AVGM","Hombres",0,"2020-11","2020","Noviembre"
"5049",2020-11-20,"Puerto Vallarta","Hombres",0,"2020-11","2020","Noviembre"
"5050",2020-11-21,"AVGM","Hombres",0,"2020-11","2020","Noviembre"
"5051",2020-11-21,"Puerto Vallarta","Hombres",0,"2020-11","2020","Noviembre"
"5052",2020-11-21,"Estado de Jalisco","Hombres",1,"2020-11","2020","Noviembre"
"5053",2020-11-22,"Puerto Vallarta","Hombres",0,"2020-11","2020","Noviembre"
"5054",2020-11-22,"Estado de Jalisco","Hombres",1,"2020-11","2020","Noviembre"
"5055",2020-11-22,"AVGM","Hombres",1,"2020-11","2020","Noviembre"
"5056",2020-11-23,"Puerto Vallarta","Hombres",0,"2020-11","2020","Noviembre"
"5057",2020-11-23,"AVGM","Hombres",3,"2020-11","2020","Noviembre"
"5058",2020-11-23,"Estado de Jalisco","Hombres",4,"2020-11","2020","Noviembre"
"5059",2020-11-24,"Puerto Vallarta","Hombres",0,"2020-11","2020","Noviembre"
"5060",2020-11-24,"Estado de Jalisco","Hombres",2,"2020-11","2020","Noviembre"
"5061",2020-11-24,"AVGM","Hombres",2,"2020-11","2020","Noviembre"
"5062",2020-11-25,"Puerto Vallarta","Hombres",0,"2020-11","2020","Noviembre"
"5063",2020-11-25,"AVGM","Hombres",2,"2020-11","2020","Noviembre"
"5064",2020-11-25,"Estado de Jalisco","Hombres",3,"2020-11","2020","Noviembre"
"5065",2020-11-26,"Puerto Vallarta","Hombres",0,"2020-11","2020","Noviembre"
"5066",2020-11-26,"AVGM","Hombres",2,"2020-11","2020","Noviembre"
"5067",2020-11-26,"Estado de Jalisco","Hombres",3,"2020-11","2020","Noviembre"
"5068",2020-11-27,"Puerto Vallarta","Hombres",0,"2020-11","2020","Noviembre"
"5069",2020-11-27,"AVGM","Hombres",3,"2020-11","2020","Noviembre"
"5070",2020-11-27,"Estado de Jalisco","Hombres",4,"2020-11","2020","Noviembre"
"5071",2020-11-28,"Puerto Vallarta","Hombres",0,"2020-11","2020","Noviembre"
"5072",2020-11-28,"AVGM","Hombres",2,"2020-11","2020","Noviembre"
"5073",2020-11-28,"Estado de Jalisco","Hombres",3,"2020-11","2020","Noviembre"
"5074",2020-11-29,"Puerto Vallarta","Hombres",0,"2020-11","2020","Noviembre"
"5075",2020-11-29,"Estado de Jalisco","Hombres",1,"2020-11","2020","Noviembre"
"5076",2020-11-29,"AVGM","Hombres",1,"2020-11","2020","Noviembre"
"5077",2020-11-30,"Puerto Vallarta","Hombres",0,"2020-11","2020","Noviembre"
"5078",2020-11-30,"Estado de Jalisco","Hombres",1,"2020-11","2020","Noviembre"
"5079",2020-11-30,"AVGM","Hombres",1,"2020-11","2020","Noviembre"
"5080",2020-12-01,"Puerto Vallarta","Hombres",0,"2020-12","2020","Diciembre"
"5081",2020-12-01,"AVGM","Hombres",1,"2020-12","2020","Diciembre"
"5082",2020-12-01,"Estado de Jalisco","Hombres",2,"2020-12","2020","Diciembre"
"5083",2020-12-02,"Puerto Vallarta","Hombres",0,"2020-12","2020","Diciembre"
"5084",2020-12-02,"Estado de Jalisco","Hombres",2,"2020-12","2020","Diciembre"
"5085",2020-12-02,"AVGM","Hombres",2,"2020-12","2020","Diciembre"
"5086",2020-12-03,"AVGM","Hombres",0,"2020-12","2020","Diciembre"
"5087",2020-12-03,"Puerto Vallarta","Hombres",0,"2020-12","2020","Diciembre"
"5088",2020-12-03,"Estado de Jalisco","Hombres",1,"2020-12","2020","Diciembre"
"5089",2020-12-04,"Puerto Vallarta","Hombres",1,"2020-12","2020","Diciembre"
"5090",2020-12-04,"AVGM","Hombres",4,"2020-12","2020","Diciembre"
"5091",2020-12-04,"Estado de Jalisco","Hombres",5,"2020-12","2020","Diciembre"
"5092",2020-12-05,"Puerto Vallarta","Hombres",0,"2020-12","2020","Diciembre"
"5093",2020-12-05,"Estado de Jalisco","Hombres",1,"2020-12","2020","Diciembre"
"5094",2020-12-05,"AVGM","Hombres",1,"2020-12","2020","Diciembre"
"5095",2020-12-06,"Estado de Jalisco","Hombres",0,"2020-12","2020","Diciembre"
"5096",2020-12-06,"AVGM","Hombres",0,"2020-12","2020","Diciembre"
"5097",2020-12-06,"Puerto Vallarta","Hombres",0,"2020-12","2020","Diciembre"
"5098",2020-12-07,"Puerto Vallarta","Hombres",0,"2020-12","2020","Diciembre"
"5099",2020-12-07,"Estado de Jalisco","Hombres",5,"2020-12","2020","Diciembre"
"5100",2020-12-07,"AVGM","Hombres",5,"2020-12","2020","Diciembre"
"5101",2020-12-08,"Puerto Vallarta","Hombres",0,"2020-12","2020","Diciembre"
"5102",2020-12-08,"Estado de Jalisco","Hombres",3,"2020-12","2020","Diciembre"
"5103",2020-12-08,"AVGM","Hombres",3,"2020-12","2020","Diciembre"
"5104",2020-12-09,"Puerto Vallarta","Hombres",0,"2020-12","2020","Diciembre"
"5105",2020-12-09,"Estado de Jalisco","Hombres",1,"2020-12","2020","Diciembre"
"5106",2020-12-09,"AVGM","Hombres",1,"2020-12","2020","Diciembre"
"5107",2020-12-10,"AVGM","Hombres",0,"2020-12","2020","Diciembre"
"5108",2020-12-10,"Puerto Vallarta","Hombres",1,"2020-12","2020","Diciembre"
"5109",2020-12-10,"Estado de Jalisco","Hombres",2,"2020-12","2020","Diciembre"
"5110",2020-12-11,"AVGM","Hombres",1,"2020-12","2020","Diciembre"
"5111",2020-12-11,"Puerto Vallarta","Hombres",1,"2020-12","2020","Diciembre"
"5112",2020-12-11,"Estado de Jalisco","Hombres",4,"2020-12","2020","Diciembre"
"5113",2020-12-12,"Estado de Jalisco","Hombres",0,"2020-12","2020","Diciembre"
"5114",2020-12-12,"AVGM","Hombres",0,"2020-12","2020","Diciembre"
"5115",2020-12-12,"Puerto Vallarta","Hombres",0,"2020-12","2020","Diciembre"
"5116",2020-12-13,"AVGM","Hombres",0,"2020-12","2020","Diciembre"
"5117",2020-12-13,"Puerto Vallarta","Hombres",0,"2020-12","2020","Diciembre"
"5118",2020-12-13,"Estado de Jalisco","Hombres",1,"2020-12","2020","Diciembre"
"5119",2020-12-14,"Puerto Vallarta","Hombres",0,"2020-12","2020","Diciembre"
"5120",2020-12-14,"Estado de Jalisco","Hombres",4,"2020-12","2020","Diciembre"
"5121",2020-12-14,"AVGM","Hombres",4,"2020-12","2020","Diciembre"
"5122",2020-12-15,"Puerto Vallarta","Hombres",0,"2020-12","2020","Diciembre"
"5123",2020-12-15,"Estado de Jalisco","Hombres",1,"2020-12","2020","Diciembre"
"5124",2020-12-15,"AVGM","Hombres",1,"2020-12","2020","Diciembre"
"5125",2020-12-16,"Puerto Vallarta","Hombres",1,"2020-12","2020","Diciembre"
"5126",2020-12-16,"AVGM","Hombres",3,"2020-12","2020","Diciembre"
"5127",2020-12-16,"Estado de Jalisco","Hombres",4,"2020-12","2020","Diciembre"
"5128",2020-12-17,"Puerto Vallarta","Hombres",1,"2020-12","2020","Diciembre"
"5129",2020-12-17,"AVGM","Hombres",3,"2020-12","2020","Diciembre"
"5130",2020-12-17,"Estado de Jalisco","Hombres",4,"2020-12","2020","Diciembre"
"5131",2020-12-18,"Puerto Vallarta","Hombres",0,"2020-12","2020","Diciembre"
"5132",2020-12-18,"AVGM","Hombres",1,"2020-12","2020","Diciembre"
"5133",2020-12-18,"Estado de Jalisco","Hombres",3,"2020-12","2020","Diciembre"
"5134",2020-12-19,"Estado de Jalisco","Hombres",0,"2020-12","2020","Diciembre"
"5135",2020-12-19,"AVGM","Hombres",0,"2020-12","2020","Diciembre"
"5136",2020-12-19,"Puerto Vallarta","Hombres",0,"2020-12","2020","Diciembre"
"5137",2020-12-20,"Estado de Jalisco","Hombres",0,"2020-12","2020","Diciembre"
"5138",2020-12-20,"AVGM","Hombres",0,"2020-12","2020","Diciembre"
"5139",2020-12-20,"Puerto Vallarta","Hombres",0,"2020-12","2020","Diciembre"
"5140",2020-12-21,"Puerto Vallarta","Hombres",1,"2020-12","2020","Diciembre"
"5141",2020-12-21,"AVGM","Hombres",3,"2020-12","2020","Diciembre"
"5142",2020-12-21,"Estado de Jalisco","Hombres",6,"2020-12","2020","Diciembre"
"5143",2020-12-22,"Puerto Vallarta","Hombres",0,"2020-12","2020","Diciembre"
"5144",2020-12-22,"AVGM","Hombres",1,"2020-12","2020","Diciembre"
"5145",2020-12-22,"Estado de Jalisco","Hombres",5,"2020-12","2020","Diciembre"
"5146",2020-12-23,"AVGM","Hombres",3,"2020-12","2020","Diciembre"
"5147",2020-12-23,"Puerto Vallarta","Hombres",3,"2020-12","2020","Diciembre"
"5148",2020-12-23,"Estado de Jalisco","Hombres",7,"2020-12","2020","Diciembre"
"5149",2020-12-24,"AVGM","Hombres",0,"2020-12","2020","Diciembre"
"5150",2020-12-24,"Estado de Jalisco","Hombres",1,"2020-12","2020","Diciembre"
"5151",2020-12-24,"Puerto Vallarta","Hombres",1,"2020-12","2020","Diciembre"
"5152",2020-12-25,"Estado de Jalisco","Hombres",0,"2020-12","2020","Diciembre"
"5153",2020-12-25,"AVGM","Hombres",0,"2020-12","2020","Diciembre"
"5154",2020-12-25,"Puerto Vallarta","Hombres",0,"2020-12","2020","Diciembre"
"5155",2020-12-26,"Estado de Jalisco","Hombres",0,"2020-12","2020","Diciembre"
"5156",2020-12-26,"AVGM","Hombres",0,"2020-12","2020","Diciembre"
"5157",2020-12-26,"Puerto Vallarta","Hombres",0,"2020-12","2020","Diciembre"
"5158",2020-12-27,"Puerto Vallarta","Hombres",0,"2020-12","2020","Diciembre"
"5159",2020-12-27,"Estado de Jalisco","Hombres",1,"2020-12","2020","Diciembre"
"5160",2020-12-27,"AVGM","Hombres",1,"2020-12","2020","Diciembre"
"5161",2020-12-28,"Puerto Vallarta","Hombres",0,"2020-12","2020","Diciembre"
"5162",2020-12-28,"AVGM","Hombres",1,"2020-12","2020","Diciembre"
"5163",2020-12-28,"Estado de Jalisco","Hombres",2,"2020-12","2020","Diciembre"
"5164",2020-12-29,"AVGM","Hombres",0,"2020-12","2020","Diciembre"
"5165",2020-12-29,"Estado de Jalisco","Hombres",1,"2020-12","2020","Diciembre"
"5166",2020-12-29,"Puerto Vallarta","Hombres",1,"2020-12","2020","Diciembre"
"5167",2020-12-30,"Puerto Vallarta","Hombres",0,"2020-12","2020","Diciembre"
"5168",2020-12-30,"Estado de Jalisco","Hombres",2,"2020-12","2020","Diciembre"
"5169",2020-12-30,"AVGM","Hombres",2,"2020-12","2020","Diciembre"
"5170",2020-12-31,"AVGM","Hombres",0,"2020-12","2020","Diciembre"
"5171",2020-12-31,"Puerto Vallarta","Hombres",0,"2020-12","2020","Diciembre"
"5172",2020-12-31,"Estado de Jalisco","Hombres",1,"2020-12","2020","Diciembre"
"5173",2021-01-01,"Estado de Jalisco","Hombres",0,"2021-01","2021","Enero"
"5174",2021-01-01,"AVGM","Hombres",0,"2021-01","2021","Enero"
"5175",2021-01-01,"Puerto Vallarta","Hombres",0,"2021-01","2021","Enero"
"5176",2021-01-02,"Estado de Jalisco","Hombres",0,"2021-01","2021","Enero"
"5177",2021-01-02,"AVGM","Hombres",0,"2021-01","2021","Enero"
"5178",2021-01-02,"Puerto Vallarta","Hombres",0,"2021-01","2021","Enero"
"5179",2021-01-03,"Estado de Jalisco","Hombres",0,"2021-01","2021","Enero"
"5180",2021-01-03,"AVGM","Hombres",0,"2021-01","2021","Enero"
"5181",2021-01-03,"Puerto Vallarta","Hombres",0,"2021-01","2021","Enero"
"5182",2021-01-04,"Puerto Vallarta","Hombres",0,"2021-01","2021","Enero"
"5183",2021-01-04,"Estado de Jalisco","Hombres",1,"2021-01","2021","Enero"
"5184",2021-01-04,"AVGM","Hombres",1,"2021-01","2021","Enero"
"5185",2021-01-05,"Puerto Vallarta","Hombres",0,"2021-01","2021","Enero"
"5186",2021-01-05,"AVGM","Hombres",2,"2021-01","2021","Enero"
"5187",2021-01-05,"Estado de Jalisco","Hombres",5,"2021-01","2021","Enero"
"5188",2021-01-06,"Puerto Vallarta","Hombres",1,"2021-01","2021","Enero"
"5189",2021-01-06,"AVGM","Hombres",2,"2021-01","2021","Enero"
"5190",2021-01-06,"Estado de Jalisco","Hombres",4,"2021-01","2021","Enero"
"5191",2021-01-07,"AVGM","Hombres",0,"2021-01","2021","Enero"
"5192",2021-01-07,"Puerto Vallarta","Hombres",0,"2021-01","2021","Enero"
"5193",2021-01-07,"Estado de Jalisco","Hombres",2,"2021-01","2021","Enero"
"5194",2021-01-08,"AVGM","Hombres",1,"2021-01","2021","Enero"
"5195",2021-01-08,"Puerto Vallarta","Hombres",1,"2021-01","2021","Enero"
"5196",2021-01-08,"Estado de Jalisco","Hombres",2,"2021-01","2021","Enero"
"5197",2021-01-09,"Estado de Jalisco","Hombres",0,"2021-01","2021","Enero"
"5198",2021-01-09,"AVGM","Hombres",0,"2021-01","2021","Enero"
"5199",2021-01-09,"Puerto Vallarta","Hombres",0,"2021-01","2021","Enero"
"5200",2021-01-10,"Puerto Vallarta","Hombres",0,"2021-01","2021","Enero"
